timestamp,value
2025-04-07 13:57:25.224107027,0
2025-04-07 13:57:30.224107027,0
2025-04-07 13:57:35.224106789,0
2025-04-07 13:57:40.224106789,0
2025-04-07 13:57:45.224106789,0
2025-04-07 13:57:50.224106550,0
2025-04-07 13:57:55.224106550,0
2025-04-07 13:58:00.224106550,0
2025-04-07 13:58:05.224106550,0
2025-04-07 13:58:10.224106312,0
2025-04-07 13:58:15.224106312,0
2025-04-07 13:58:20.224106312,0
2025-04-07 13:58:25.224106073,0
2025-04-07 13:58:30.224106073,0
2025-04-07 13:58:35.224106073,0
2025-04-07 13:58:40.224105835,0
2025-04-07 13:58:45.224105835,0
2025-04-07 13:58:50.224105835,0
2025-04-07 13:58:55.224105597,0
2025-04-07 13:59:00.224105597,0
2025-04-07 13:59:05.224105597,0
2025-04-07 13:59:10.224105358,0
2025-04-07 13:59:15.224105358,0
2025-04-07 13:59:20.224105358,0
2025-04-07 13:59:25.224105358,0
2025-04-07 13:59:30.224105120,0
2025-04-07 13:59:35.224105120,0
2025-04-07 13:59:40.224105120,0
2025-04-07 13:59:45.224104881,0
2025-04-07 13:59:50.224104881,0
2025-04-07 13:59:55.224104881,0
2025-04-07 14:00:00.224104643,0
2025-04-07 14:00:05.224104643,0
2025-04-07 14:00:10.224104643,0
2025-04-07 14:00:15.224104404,0
2025-04-07 14:00:20.224104404,0
2025-04-07 14:00:25.224104404,0
2025-04-07 14:00:30.224104166,0
2025-04-07 14:00:35.224104166,0
2025-04-07 14:00:40.224104166,0
2025-04-07 14:00:45.224104166,0
2025-04-07 14:00:50.224103928,0
2025-04-07 14:00:55.224103928,0
2025-04-07 14:01:00.224103928,0
2025-04-07 14:01:05.224103689,0
2025-04-07 14:01:10.224103689,0
2025-04-07 14:01:15.224103689,0
2025-04-07 14:01:20.224103451,0
2025-04-07 14:01:25.224103451,0
2025-04-07 14:01:30.224103451,0
2025-04-07 14:01:35.224103212,0
2025-04-07 14:01:40.224103212,0
2025-04-07 14:01:45.224103212,0
2025-04-07 14:01:50.224102974,0
2025-04-07 14:01:55.224102974,0
2025-04-07 14:02:00.224102974,0
2025-04-07 14:02:05.224102974,0
2025-04-07 14:02:10.224102736,0
2025-04-07 14:02:15.224102736,0
2025-04-07 14:02:20.224102736,0
2025-04-07 14:02:25.224102497,0
2025-04-07 14:02:30.224102497,0
2025-04-07 14:02:35.224102497,0
2025-04-07 14:02:40.224102259,0
2025-04-07 14:02:45.224102259,0
2025-04-07 14:02:50.224102259,0
2025-04-07 14:02:55.224102020,0
2025-04-07 14:03:00.224102020,0
2025-04-07 14:03:05.224102020,0
2025-04-07 14:03:10.224101782,0
2025-04-07 14:03:15.224101782,0
2025-04-07 14:03:20.224101782,0
2025-04-07 14:03:25.224101782,0
2025-04-07 14:03:30.224101543,0
2025-04-07 14:03:35.224101543,0
2025-04-07 14:03:40.224101543,0
2025-04-07 14:03:45.224101305,0
2025-04-07 14:03:50.224101305,0
2025-04-07 14:03:55.224101305,0
2025-04-07 14:04:00.224101067,0
2025-04-07 14:04:05.224101067,0
2025-04-07 14:04:10.224101067,0
2025-04-07 14:04:15.224100828,0
2025-04-07 14:04:20.224100828,0
2025-04-07 14:04:25.224100828,0
2025-04-07 14:04:30.224100590,0
2025-04-07 14:04:35.224100590,0
2025-04-07 14:04:40.224100590,0
2025-04-07 14:04:45.224100590,0
2025-04-07 14:04:50.224100351,0
2025-04-07 14:04:55.224100351,0
2025-04-07 14:05:00.224100351,0
2025-04-07 14:05:05.224100113,0
2025-04-07 14:05:10.224100113,0
2025-04-07 14:05:15.224100113,0
2025-04-07 14:05:20.224099874,0
2025-04-07 14:05:25.224099874,0
2025-04-07 14:05:30.224099874,0
2025-04-07 14:05:35.224099636,0
2025-04-07 14:05:40.224099636,0
2025-04-07 14:05:45.224099636,0
2025-04-07 14:05:50.224099398,0
2025-04-07 14:05:55.224099398,0
2025-04-07 14:06:00.224099398,0
